statusId|sensorName|value|timestamp
8|MPU6500 Gyroscope Sensor|[-0.0063915867,-0.44101948,-0.041545313]|1525553249890
8|MPU6500 Acceleration Sensor|[0.59855044,9.343372,3.0693667]|1525553249896
8|MPU6500 Gyroscope Sensor|[-0.008522116,-0.43569317,-0.037284255]|1525553249896
8|MPU6500 Acceleration Sensor|[0.60214174,9.329007,3.0238767]|1525553249900
8|MPU6500 Gyroscope Sensor|[-0.0127831735,-0.4250405,-0.034088463]|1525553249900
8|MPU6500 Acceleration Sensor|[0.60573304,9.314642,3.0681696]|1525553249905
8|MPU6500 Gyroscope Sensor|[-0.015978966,-0.4133226,-0.03195793]|1525553249905
8|MPU6500 Acceleration Sensor|[0.60453594,9.326612,3.0909145]|1525553249909
8|MPU6500 Gyroscope Sensor|[-0.018109497,-0.4016047,-0.03089267]|1525553249910
8|MPU6500 Acceleration Sensor|[0.62009823,9.333796,3.0753522]|1525553249916
8|MPU6500 Gyroscope Sensor|[-0.017044231,-0.386691,-0.03089267]|1525553249915
8|MPU6500 Acceleration Sensor|[0.6631939,9.300277,3.0621839]|1525553249920
8|MPU6500 Gyroscope Sensor|[-0.014913702,-0.37071204,-0.03195793]|1525553249920
8|MPU6500 Acceleration Sensor|[0.6931214,9.299079,3.074155]|1525553249925
8|MPU6500 Gyroscope Sensor|[-0.00958738,-0.36005938,-0.035153728]|1525553249925
8|MPU6500 Acceleration Sensor|[0.6572084,9.326612,3.107674]|1525553249930
8|MPU6500 Gyroscope Sensor|[-0.0063915867,-0.34940675,-0.040480047]|1525553249930
8|MPU6500 Acceleration Sensor|[0.58777654,9.356541,3.0945058]|1525553249935
8|MPU6500 Gyroscope Sensor|[-0.004261058,-0.33981937,-0.04474111]|1525553249935
8|MPU6500 Acceleration Sensor|[0.5422867,9.346964,3.040636]|1525553249940
8|MPU6500 Gyroscope Sensor|[-0.004261058,-0.32810146,-0.046871636]|1525553249940
8|MPU6500 Acceleration Sensor|[0.5279215,9.339781,3.028665]|1525553249946
8|MPU6500 Gyroscope Sensor|[-0.0063915867,-0.31851408,-0.04580637]|1525553249945
8|MPU6500 Acceleration Sensor|[0.51714754,9.323022,2.9975405]|1525553249951
8|MPU6500 Gyroscope Sensor|[-0.010652645,-0.3089267,-0.043675844]|1525553249951
8|MPU6500 Acceleration Sensor|[0.4333505,9.3026705,2.9735985]|1525553249955
8|MPU6500 Gyroscope Sensor|[-0.0053263223,-0.2972088,-0.039414786]|1525553249955
8|MPU6500 Acceleration Sensor|[0.33518824,9.314642,2.9939492]|1525553249960
8|MPU6500 Gyroscope Sensor|[0.002130529,-0.29614353,-0.03834952]|1525553249960
8|MPU6500 Acceleration Sensor|[0.22385786,9.3182335,2.9891608]|1525553249965
8|MPU6500 Gyroscope Sensor|[0.008522116,-0.29507825,-0.037284255]|1525553249965
8|MPU6500 Acceleration Sensor|[0.12210429,9.312247,2.9628246]|1525553249969
8|MPU6500 Gyroscope Sensor|[0.014913702,-0.294013,-0.036218993]|1525553249970
8|MPU6500 Acceleration Sensor|[0.035913024,9.283517,2.944868]|1525553249975
8|MPU6500 Gyroscope Sensor|[0.01917476,-0.29294774,-0.034088463]|1525553249975
8|MPU6500 Acceleration Sensor|[0.03232172,9.26197,2.9963434]|1525553249980
8|MPU6500 Gyroscope Sensor|[0.018109497,-0.2876214,-0.036218993]|1525553249980
8|MPU6500 Acceleration Sensor|[0.039504327,9.247604,3.027468]|1525553249985
8|MPU6500 Gyroscope Sensor|[0.014913702,-0.27803403,-0.037284255]|1525553249986
8|MPU6500 Acceleration Sensor|[0.055066638,9.249998,3.0095115]|1525553249990
8|MPU6500 Gyroscope Sensor|[0.018109497,-0.2695119,-0.040480047]|1525553249990
8|MPU6500 Acceleration Sensor|[0.11133038,9.257181,3.0226796]|1525553249995
8|MPU6500 Gyroscope Sensor|[0.026631612,-0.26205507,-0.04261058]|1525553249995
8|MPU6500 Acceleration Sensor|[0.15442601,9.208099,3.0142999]|1525553249999
8|MPU6500 Gyroscope Sensor|[0.036218993,-0.2514024,-0.041545313]|1525553250000
8|MPU6500 Acceleration Sensor|[0.21667525,9.165004,2.9616275]|1525553250006
8|MPU6500 Gyroscope Sensor|[0.05006743,-0.24074976,-0.04261058]|1525553250006
8|MPU6500 Acceleration Sensor|[0.25737667,9.13388,2.8981812]|1525553250010
8|MPU6500 Gyroscope Sensor|[0.06391586,-0.22903186,-0.041545313]|1525553250010
8|MPU6500 Acceleration Sensor|[0.2645593,9.141062,2.8179753]|1525553250015
8|MPU6500 Gyroscope Sensor|[0.0777643,-0.21837921,-0.039414786]|1525553250015
8|MPU6500 Acceleration Sensor|[0.22864626,9.175778,2.707842]|1525553250020
8|MPU6500 Gyroscope Sensor|[0.09374327,-0.20772657,-0.037284255]|1525553250020
8|MPU6500 Acceleration Sensor|[0.18076223,9.218874,2.5151088]|1525553250024
8|MPU6500 Gyroscope Sensor|[0.10226539,-0.20026971,-0.03089267]|1525553250024
8|MPU6500 Acceleration Sensor|[0.14604631,9.2308445,2.2744915]|1525553250030
8|MPU6500 Gyroscope Sensor|[0.10439592,-0.1949434,-0.022370555]|1525553250030
8|MPU6500 Acceleration Sensor|[0.15203181,9.209297,2.1320367]|1525553250036
8|MPU6500 Gyroscope Sensor|[0.0958738,-0.19068234,-0.014913702]|1525553250035
8|MPU6500 Acceleration Sensor|[0.1604115,9.202114,2.018312]|1525553250040
8|MPU6500 Gyroscope Sensor|[0.07882957,-0.18855181,-0.00958738]|1525553250040
8|MPU6500 Acceleration Sensor|[0.1436521,9.229648,1.9716251]|1525553250045
8|MPU6500 Gyroscope Sensor|[0.056459017,-0.18961707,-0.0031957934]|1525553250045
8|MPU6500 Acceleration Sensor|[0.16639702,9.279925,1.9847932]|1525553250050
8|MPU6500 Gyroscope Sensor|[0.027696876,-0.1917476,0.0063915867]|1525553250049
8|MPU6500 Acceleration Sensor|[0.20470424,9.323022,1.9883845]|1525553250055
8|MPU6500 Gyroscope Sensor|[0.002130529,-0.19707392,0.014913702]|1525553250055
8|MPU6500 Acceleration Sensor|[0.2669535,9.348161,2.0242975]|1525553250060
8|MPU6500 Gyroscope Sensor|[-0.02130529,-0.20240025,0.024501082]|1525553250060
8|MPU6500 Acceleration Sensor|[0.2861071,9.31105,2.0697873]|1525553250065
8|MPU6500 Gyroscope Sensor|[-0.040480047,-0.20879184,0.03195793]|1525553250065
8|MPU6500 Acceleration Sensor|[0.32800564,9.306262,2.195483]|1525553250070
8|MPU6500 Gyroscope Sensor|[-0.053263225,-0.21944448,0.035153728]|1525553250070
8|MPU6500 Acceleration Sensor|[0.32202014,9.288305,2.2589293]|1525553250075
8|MPU6500 Gyroscope Sensor|[-0.066046394,-0.22796659,0.03834952]|1525553250075
8|MPU6500 Acceleration Sensor|[0.30526072,9.276335,2.3630772]|1525553250079
8|MPU6500 Gyroscope Sensor|[-0.07243799,-0.23542345,0.039414786]|1525553250079
8|MPU6500 Acceleration Sensor|[0.31244332,9.25359,2.4277205]|1525553250086
8|MPU6500 Gyroscope Sensor|[-0.07456851,-0.24181503,0.041545313]|1525553250086
8|MPU6500 Acceleration Sensor|[0.34835634,9.259575,2.4732103]|1525553250090
8|MPU6500 Gyroscope Sensor|[-0.07563378,-0.24714136,0.041545313]|1525553250090
8|MPU6500 Acceleration Sensor|[0.36032736,9.277532,2.5821466]|1525553250096
8|MPU6500 Gyroscope Sensor|[-0.07989483,-0.24714136,0.034088463]|1525553250096
8|MPU6500 Acceleration Sensor|[0.37588966,9.308656,2.6683378]|1525553250100
8|MPU6500 Gyroscope Sensor|[-0.08628642,-0.2428803,0.02130529]|1525553250100
8|MPU6500 Acceleration Sensor|[0.34596214,9.31105,2.7461493]|1525553250105
8|MPU6500 Gyroscope Sensor|[-0.08841695,-0.23755397,0.007456851]|1525553250105
8|MPU6500 Acceleration Sensor|[0.30166942,9.306262,2.7617116]|1525553250109
8|MPU6500 Gyroscope Sensor|[-0.08948222,-0.23435818,-0.0063915867]|1525553250109
8|MPU6500 Acceleration Sensor|[0.2669535,9.272743,2.7712884]|1525553250116
8|MPU6500 Gyroscope Sensor|[-0.08948222,-0.23009712,-0.02130529]|1525553250116
8|MPU6500 Acceleration Sensor|[0.2765303,9.234436,2.7808652]|1525553250120
8|MPU6500 Gyroscope Sensor|[-0.09054748,-0.22583607,-0.036218993]|1525553250120
8|MPU6500 Acceleration Sensor|[0.32561144,9.204509,2.8778305]|1525553250125
8|MPU6500 Gyroscope Sensor|[-0.09161274,-0.22264028,-0.05006743]|1525553250125
8|MPU6500 Acceleration Sensor|[0.39264908,9.227253,2.9963434]|1525553250130
8|MPU6500 Gyroscope Sensor|[-0.08948222,-0.21624869,-0.06498113]|1525553250130
8|MPU6500 Acceleration Sensor|[0.46327803,9.303867,3.0765493]|1525553250135
8|MPU6500 Gyroscope Sensor|[-0.083090626,-0.21198763,-0.080960095]|1525553250135
8|MPU6500 Acceleration Sensor|[0.5327099,9.414001,3.1471782]|1525553250140
8|MPU6500 Gyroscope Sensor|[-0.06924219,-0.20985709,-0.09267801]|1525553250140
8|MPU6500 Acceleration Sensor|[0.60453594,9.451111,3.144784]|1525553250145
8|MPU6500 Gyroscope Sensor|[-0.05219796,-0.20772657,-0.10439592]|1525553250146
8|MPU6500 Acceleration Sensor|[0.61650693,9.436746,3.0933087]|1525553250150
8|MPU6500 Gyroscope Sensor|[-0.037284255,-0.20772657,-0.111852765]|1525553250150
8|MPU6500 Acceleration Sensor|[0.6392518,9.433155,3.0561984]|1525553250156
8|MPU6500 Gyroscope Sensor|[-0.022370555,-0.20879184,-0.12037488]|1525553250155
8|MPU6500 Acceleration Sensor|[0.58897364,9.436746,3.0442274]|1525553250160
8|MPU6500 Gyroscope Sensor|[-0.013848438,-0.21731395,-0.12783173]|1525553250160
8|MPU6500 Acceleration Sensor|[0.5530606,9.465476,2.9747956]|1525553250165
8|MPU6500 Gyroscope Sensor|[-0.010652645,-0.2247708,-0.13315806]|1525553250165
8|MPU6500 Acceleration Sensor|[0.49799395,9.473856,2.96881]|1525553250169
8|MPU6500 Gyroscope Sensor|[-0.0127831735,-0.23116238,-0.13635385]|1525553250169
8|MPU6500 Acceleration Sensor|[0.44651863,9.512163,2.919729]|1525553250175
8|MPU6500 Gyroscope Sensor|[-0.018109497,-0.2396845,-0.13741912]|1525553250176
8|MPU6500 Acceleration Sensor|[0.4285621,9.51336,2.871845]|1525553250181
8|MPU6500 Gyroscope Sensor|[-0.03089267,-0.24607609,-0.13954964]|1525553250181
8|MPU6500 Acceleration Sensor|[0.40821138,9.485827,2.8383262]|1525553250186
8|MPU6500 Gyroscope Sensor|[-0.046871636,-0.25246766,-0.14168017]|1525553250186
8|MPU6500 Acceleration Sensor|[0.38067806,9.463082,2.882619]|1525553250190
8|MPU6500 Gyroscope Sensor|[-0.06391586,-0.257794,-0.14594123]|1525553250190
8|MPU6500 Acceleration Sensor|[0.34835634,9.436746,3.0921116]|1525553250195
8|MPU6500 Gyroscope Sensor|[-0.080960095,-0.26312032,-0.14807177]|1525553250195
8|MPU6500 Acceleration Sensor|[0.31483752,9.435549,3.3530796]|1525553250199
8|MPU6500 Gyroscope Sensor|[-0.094808534,-0.26844665,-0.15020229]|1525553250199
8|MPU6500 Acceleration Sensor|[0.30645782,9.464279,3.5996823]|1525553250206
8|MPU6500 Gyroscope Sensor|[-0.094808534,-0.27057716,-0.14807177]|1525553250206
8|MPU6500 Acceleration Sensor|[0.30406362,9.4535055,3.751714]|1525553250210
8|MPU6500 Gyroscope Sensor|[-0.08628642,-0.27057716,-0.14594123]|1525553250210
8|MPU6500 Acceleration Sensor|[0.32321724,9.41879,3.8881836]|1525553250215
8|MPU6500 Gyroscope Sensor|[-0.06498113,-0.27057716,-0.1438107]|1525553250215
8|MPU6500 Acceleration Sensor|[0.31364042,9.379285,3.9947255]|1525553250220
8|MPU6500 Gyroscope Sensor|[-0.041545313,-0.2727077,-0.14061491]|1525553250220
8|MPU6500 Acceleration Sensor|[0.31244332,9.351752,4.086902]|1525553250225
8|MPU6500 Gyroscope Sensor|[-0.015978966,-0.27483824,-0.13741912]|1525553250225
8|MPU6500 Acceleration Sensor|[0.30526072,9.36492,4.1695023]|1525553250230
8|MPU6500 Gyroscope Sensor|[0.008522116,-0.2727077,-0.13422333]|1525553250230
8|MPU6500 Acceleration Sensor|[0.2861071,9.388862,4.1742907]|1525553250235
8|MPU6500 Gyroscope Sensor|[0.034088463,-0.2695119,-0.13315806]|1525553250235
8|MPU6500 Acceleration Sensor|[0.2837129,9.382876,4.1252093]|1525553250240
8|MPU6500 Gyroscope Sensor|[0.058589544,-0.26525086,-0.12676647]|1525553250240
8|MPU6500 Acceleration Sensor|[0.31483752,9.350554,4.0342298]|1525553250245
8|MPU6500 Gyroscope Sensor|[0.082025364,-0.26205507,-0.12250541]|1525553250245
8|MPU6500 Acceleration Sensor|[0.37349546,9.3182335,4.012682]|1525553250250
8|MPU6500 Gyroscope Sensor|[0.10439592,-0.25885928,-0.12250541]|1525553250250
8|MPU6500 Acceleration Sensor|[0.40821138,9.277532,3.9624038]|1525553250255
8|MPU6500 Gyroscope Sensor|[0.1257012,-0.25672874,-0.12357068]|1525553250255
8|MPU6500 Acceleration Sensor|[0.4297592,9.246407,3.8606503]|1525553250260
8|MPU6500 Gyroscope Sensor|[0.1470065,-0.25246766,-0.12676647]|1525553250259
8|MPU6500 Acceleration Sensor|[0.44651863,9.229648,3.690662]|1525553250265
8|MPU6500 Gyroscope Sensor|[0.16831179,-0.24820662,-0.12996227]|1525553250265
8|MPU6500 Acceleration Sensor|[0.45489833,9.2547865,3.525462]|1525553250270
8|MPU6500 Gyroscope Sensor|[0.18535602,-0.24927188,-0.13848437]|1525553250270
8|MPU6500 Acceleration Sensor|[0.46567222,9.209297,3.429694]|1525553250275
8|MPU6500 Gyroscope Sensor|[0.19600865,-0.25566345,-0.1470065]|1525553250275
8|MPU6500 Acceleration Sensor|[0.45489833,9.165004,3.4117374]|1525553250280
8|MPU6500 Gyroscope Sensor|[0.20240025,-0.2609898,-0.1555286]|1525553250280
8|MPU6500 Acceleration Sensor|[0.45130703,9.129091,3.3506854]|1525553250285
8|MPU6500 Gyroscope Sensor|[0.20985709,-0.26738137,-0.16405073]|1525553250285
8|MPU6500 Acceleration Sensor|[0.39504328,9.151836,3.1854854]|1525553250289
8|MPU6500 Gyroscope Sensor|[0.21518342,-0.2727077,-0.17576863]|1525553250290
8|MPU6500 Acceleration Sensor|[0.35673606,9.173384,3.0490158]|1525553250296
8|MPU6500 Gyroscope Sensor|[0.221575,-0.28229508,-0.18535602]|1525553250296
8|MPU6500 Acceleration Sensor|[0.35793316,9.180567,2.9652188]|1525553250300
8|MPU6500 Gyroscope Sensor|[0.221575,-0.29507825,-0.18961707]|1525553250300
8|MPU6500 Acceleration Sensor|[0.40821138,9.251195,2.980781]|1525553250305
8|MPU6500 Gyroscope Sensor|[0.21944448,-0.3057309,-0.1949434]|1525553250305
8|MPU6500 Acceleration Sensor|[0.4213795,9.259575,3.0023289]|1525553250310
8|MPU6500 Gyroscope Sensor|[0.22050974,-0.314253,-0.19920446]|1525553250309
8|MPU6500 Acceleration Sensor|[0.4381389,9.251195,2.9412768]|1525553250315
8|MPU6500 Gyroscope Sensor|[0.22690132,-0.31957933,-0.20240025]|1525553250314
8|MPU6500 Acceleration Sensor|[0.45010993,9.249998,2.823961]|1525553250320
8|MPU6500 Gyroscope Sensor|[0.23435818,-0.32597092,-0.2034655]|1525553250320
8|MPU6500 Acceleration Sensor|[0.5231331,9.2907,2.7377696]|1525553250325
8|MPU6500 Gyroscope Sensor|[0.23861924,-0.33768883,-0.19813919]|1525553250325
8|MPU6500 Acceleration Sensor|[0.5590461,9.306262,2.719813]|1525553250330
8|MPU6500 Gyroscope Sensor|[0.23861924,-0.350472,-0.19068234]|1525553250330
8|MPU6500 Acceleration Sensor|[0.5746084,9.300277,2.6898856]|1525553250335
8|MPU6500 Gyroscope Sensor|[0.23755397,-0.36325517,-0.18109496]|1525553250335
8|MPU6500 Acceleration Sensor|[0.58418524,9.336189,2.681506]|1525553250340
8|MPU6500 Gyroscope Sensor|[0.23222765,-0.37710363,-0.1736381]|1525553250340
8|MPU6500 Acceleration Sensor|[0.5710171,9.345766,2.6443958]|1525553250344
8|MPU6500 Gyroscope Sensor|[0.2247708,-0.3920173,-0.16618125]|1525553250345
8|MPU6500 Acceleration Sensor|[0.5434838,9.372103,2.6276364]|1525553250351
8|MPU6500 Gyroscope Sensor|[0.21198763,-0.406931,-0.16085494]|1525553250351
8|MPU6500 Acceleration Sensor|[0.5722142,9.404425,2.6874914]|1525553250355
8|MPU6500 Gyroscope Sensor|[0.1917476,-0.41864893,-0.15446335]|1525553250355
8|MPU6500 Acceleration Sensor|[0.59495914,9.406818,2.8491]|1525553250360
8|MPU6500 Gyroscope Sensor|[0.16937704,-0.4293016,-0.1470065]|1525553250360
8|MPU6500 Acceleration Sensor|[0.6476316,9.40203,3.027468]|1525553250365
8|MPU6500 Gyroscope Sensor|[0.15659387,-0.43675843,-0.14061491]|1525553250365
8|MPU6500 Acceleration Sensor|[0.7074866,9.376891,3.2213984]|1525553250369
8|MPU6500 Gyroscope Sensor|[0.15765914,-0.43782368,-0.13635385]|1525553250369
8|MPU6500 Acceleration Sensor|[0.7146692,9.372103,3.276465]|1525553250374
8|MPU6500 Gyroscope Sensor|[0.16831179,-0.43356264,-0.13741912]|1525553250375
8|MPU6500 Acceleration Sensor|[0.6811504,9.382876,3.2860417]|1525553250380
8|MPU6500 Gyroscope Sensor|[0.18535602,-0.4250405,-0.13954964]|1525553250380
8|MPU6500 Acceleration Sensor|[0.6560113,9.466674,3.3195608]|1525553250386
8|MPU6500 Gyroscope Sensor|[0.20559604,-0.41545314,-0.14168017]|1525553250386
8|MPU6500 Acceleration Sensor|[0.6607997,9.61272,3.264494]|1525553250390
8|MPU6500 Gyroscope Sensor|[0.22690132,-0.4016047,-0.1470065]|1525553250390
8|MPU6500 Acceleration Sensor|[0.7086837,10.184934,2.4995465]|1525553250395
8|MPU6500 Gyroscope Sensor|[0.24927188,-0.37710363,-0.1470065]|1525553250395
8|MPU6500 Acceleration Sensor|[0.7254431,10.473435,1.9381063]|1525553250401
8|MPU6500 Gyroscope Sensor|[0.2727077,-0.34408042,-0.1470065]|1525553250401
8|MPU6500 Acceleration Sensor|[0.79607207,10.632649,1.435324]|1525553250404
8|MPU6500 Gyroscope Sensor|[0.2908172,-0.3110572,-0.14487597]|1525553250404
8|MPU6500 Acceleration Sensor|[0.8690952,10.648212,1.0115502]|1525553250410
8|MPU6500 Gyroscope Sensor|[0.29827404,-0.28442562,-0.13954964]|1525553250410
8|MPU6500 Acceleration Sensor|[0.91099375,10.602722,0.7230489]|1525553250415
8|MPU6500 Gyroscope Sensor|[0.28549087,-0.2609898,-0.128897]|1525553250415
8|MPU6500 Acceleration Sensor|[0.82001406,10.545261,0.51954174]|1525553250420
8|MPU6500 Gyroscope Sensor|[0.18429075,-0.2066613,-0.10652645]|1525553250420
8|MPU6500 Acceleration Sensor|[0.6392518,10.538078,0.62249243]|1525553250425
8|MPU6500 Gyroscope Sensor|[0.094808534,-0.18109496,-0.09374327]|1525553250425
8|MPU6500 Acceleration Sensor|[0.33877954,10.599131,0.78050977]|1525553250429
8|MPU6500 Gyroscope Sensor|[-0.008522116,-0.1587244,-0.084155895]|1525553250429
8|MPU6500 Acceleration Sensor|[0.19153613,10.517728,1.1073183]|1525553250434
8|MPU6500 Gyroscope Sensor|[-0.12250541,-0.13528858,-0.070307456]|1525553250435
8|MPU6500 Acceleration Sensor|[0.029927522,10.372879,1.4089876]|1525553250440
8|MPU6500 Gyroscope Sensor|[-0.23755397,-0.112918034,-0.0628506]|1525553250440
8|MPU6500 Acceleration Sensor|[-0.079008654,10.231621,1.8507179]|1525553250445
8|MPU6500 Gyroscope Sensor|[-0.34408042,-0.10013486,-0.058589544]|1525553250445
8|MPU6500 Acceleration Sensor|[-0.1604115,10.053253,2.4349031]|1525553250450
8|MPU6500 Gyroscope Sensor|[-0.43356264,-0.09267801,-0.06178534]|1525553250450
8|MPU6500 Acceleration Sensor|[-0.1388637,9.919178,2.9867666]|1525553250455
8|MPU6500 Gyroscope Sensor|[-0.49960902,-0.082025364,-0.07669904]|1525553250455
8|MPU6500 Acceleration Sensor|[-0.24420857,9.792285,3.7098155]|1525553250460
8|MPU6500 Gyroscope Sensor|[-0.5400891,-0.0777643,-0.10226539]|1525553250460
8|MPU6500 Acceleration Sensor|[-0.39624038,9.700109,4.3658266]|1525553250466
8|MPU6500 Gyroscope Sensor|[-0.55074173,-0.07669904,-0.12783173]|1525553250466
8|MPU6500 Acceleration Sensor|[-0.49799395,9.595961,4.9296613]|1525553250470
8|MPU6500 Gyroscope Sensor|[-0.5305017,-0.083090626,-0.1470065]|1525553250470
8|MPU6500 Acceleration Sensor|[-0.50397944,9.440337,5.4144874]|1525553250475
8|MPU6500 Gyroscope Sensor|[-0.47830373,-0.101200126,-0.165116]|1525553250475
8|MPU6500 Acceleration Sensor|[-0.5255273,9.31105,5.699397]|1525553250480
8|MPU6500 Gyroscope Sensor|[-0.4048005,-0.12463594,-0.18216023]|1525553250480
8|MPU6500 Acceleration Sensor|[-0.50996494,9.209297,5.6898203]|1525553250485
8|MPU6500 Gyroscope Sensor|[-0.32490566,-0.1470065,-0.19813919]|1525553250485
8|MPU6500 Acceleration Sensor|[-0.4297592,9.127894,5.565322]|1525553250489
8|MPU6500 Gyroscope Sensor|[-0.23861924,-0.17150758,-0.21518342]|1525553250489
8|MPU6500 Acceleration Sensor|[-0.30286652,9.057265,5.3965306]|1525553250496
8|MPU6500 Gyroscope Sensor|[-0.15765914,-0.1949434,-0.23329292]|1525553250496
8|MPU6500 Acceleration Sensor|[-0.1388637,9.039309,5.1906295]|1525553250500
8|MPU6500 Gyroscope Sensor|[-0.084155895,-0.20985709,-0.24714136]|1525553250500
8|MPU6500 Acceleration Sensor|[0.09696517,9.040505,4.972757]|1525553250505
8|MPU6500 Gyroscope Sensor|[-0.018109497,-0.21731395,-0.25885928]|1525553250505
8|MPU6500 Acceleration Sensor|[0.30885202,9.076419,4.6710877]|1525553250510
8|MPU6500 Gyroscope Sensor|[0.039414786,-0.22370553,-0.26844665]|1525553250510
8|MPU6500 Acceleration Sensor|[0.46327803,9.11712,4.4556093]|1525553250515
8|MPU6500 Gyroscope Sensor|[0.08735169,-0.22583607,-0.2695119]|1525553250514
8|MPU6500 Acceleration Sensor|[0.61411273,9.155427,4.120421]|1525553250519
8|MPU6500 Gyroscope Sensor|[0.12996227,-0.22264028,-0.26525086]|1525553250519
8|MPU6500 Acceleration Sensor|[0.7613561,9.211691,3.8498764]|1525553250524
8|MPU6500 Gyroscope Sensor|[0.16618125,-0.221575,-0.25353295]|1525553250525
8|MPU6500 Acceleration Sensor|[0.88944596,9.270349,3.5685577]|1525553250530
8|MPU6500 Gyroscope Sensor|[0.1949434,-0.21731395,-0.2396845]|1525553250530
8|MPU6500 Acceleration Sensor|[1.0127473,9.300277,3.1794999]|1525553250535
8|MPU6500 Gyroscope Sensor|[0.2130529,-0.2066613,-0.22264028]|1525553250535
8|MPU6500 Acceleration Sensor|[1.1348516,9.362526,2.8790276]|1525553250540
8|MPU6500 Gyroscope Sensor|[0.21518342,-0.19920446,-0.19920446]|1525553250540
8|MPU6500 Acceleration Sensor|[1.1899183,9.458294,2.6312277]|1525553250545
8|MPU6500 Gyroscope Sensor|[0.2066613,-0.19281286,-0.17896444]|1525553250545
8|MPU6500 Acceleration Sensor|[1.2006922,9.574412,2.36188]|1525553250549
8|MPU6500 Gyroscope Sensor|[0.18535602,-0.18855181,-0.15765914]|1525553250549
8|MPU6500 Acceleration Sensor|[1.1755531,9.665392,2.2218192]|1525553250555
8|MPU6500 Gyroscope Sensor|[0.15233281,-0.18429075,-0.13528858]|1525553250555
8|MPU6500 Acceleration Sensor|[1.0941502,9.661801,2.1990743]|1525553250560
8|MPU6500 Gyroscope Sensor|[0.10865697,-0.18535602,-0.112918034]|1525553250560
8|MPU6500 Acceleration Sensor|[0.9540894,9.627085,2.2529438]|1525553250565
8|MPU6500 Gyroscope Sensor|[0.058589544,-0.18748654,-0.094808534]|1525553250565
8|MPU6500 Acceleration Sensor|[0.82360536,9.555259,2.4301147]|1525553250570
8|MPU6500 Gyroscope Sensor|[0.008522116,-0.1949434,-0.082025364]|1525553250570
8|MPU6500 Acceleration Sensor|[0.6751649,9.518148,2.5582044]|1525553250575
8|MPU6500 Gyroscope Sensor|[-0.036218993,-0.20879184,-0.07137272]|1525553250574
8|MPU6500 Acceleration Sensor|[0.5746084,9.472659,2.634819]|1525553250580
8|MPU6500 Gyroscope Sensor|[-0.07350325,-0.22583607,-0.06498113]|1525553250580
8|MPU6500 Acceleration Sensor|[0.5434838,9.416395,2.6755204]|1525553250585
8|MPU6500 Gyroscope Sensor|[-0.10865697,-0.24501082,-0.058589544]|1525553250585
8|MPU6500 Acceleration Sensor|[0.521936,9.388862,2.7497406]|1525553250590
8|MPU6500 Gyroscope Sensor|[-0.14168017,-0.2609898,-0.056459017]|1525553250590
8|MPU6500 Acceleration Sensor|[0.46567222,9.334992,2.955642]|1525553250595
8|MPU6500 Gyroscope Sensor|[-0.16937704,-0.2727077,-0.056459017]|1525553250595
8|MPU6500 Acceleration Sensor|[0.39983168,9.287108,3.1854854]|1525553250600
8|MPU6500 Gyroscope Sensor|[-0.18961707,-0.28655612,-0.05965481]|1525553250600
8|MPU6500 Acceleration Sensor|[0.34237084,9.216479,3.4105403]|1525553250605
8|MPU6500 Gyroscope Sensor|[-0.19920446,-0.29614353,-0.06178534]|1525553250605
8|MPU6500 Acceleration Sensor|[0.32202014,9.156625,3.4871547]|1525553250610
8|MPU6500 Gyroscope Sensor|[-0.20133498,-0.30146983,-0.0628506]|1525553250610
8|MPU6500 Acceleration Sensor|[0.33279404,9.113529,3.5051112]|1525553250615
8|MPU6500 Gyroscope Sensor|[-0.20133498,-0.30466563,-0.06391586]|1525553250615
8|MPU6500 Acceleration Sensor|[0.37110126,9.1590185,3.58412]|1525553250620
8|MPU6500 Gyroscope Sensor|[-0.19600865,-0.30786142,-0.06924219]|1525553250620
8|MPU6500 Acceleration Sensor|[0.37948096,9.17099,3.681085]|1525553250625
8|MPU6500 Gyroscope Sensor|[-0.18961707,-0.30679616,-0.0777643]|1525553250625
8|MPU6500 Acceleration Sensor|[0.4213795,9.222465,3.788824]|1525553250630
8|MPU6500 Gyroscope Sensor|[-0.18002969,-0.30146983,-0.08735169]|1525553250629
8|MPU6500 Acceleration Sensor|[0.48961425,9.307459,3.8857894]|1525553250635
8|MPU6500 Gyroscope Sensor|[-0.16405073,-0.29507825,-0.09374327]|1525553250635
8|MPU6500 Acceleration Sensor|[0.5255273,9.336189,3.9145198]|1525553250639
8|MPU6500 Gyroscope Sensor|[-0.14594123,-0.28442562,-0.101200126]|1525553250639
8|MPU6500 Acceleration Sensor|[0.5554548,9.385271,3.9109285]|1525553250646
8|MPU6500 Gyroscope Sensor|[-0.128897,-0.2727077,-0.10759171]|1525553250646
8|MPU6500 Acceleration Sensor|[0.5506664,9.409213,3.965995]|1525553250650
8|MPU6500 Gyroscope Sensor|[-0.111852765,-0.26205507,-0.113983296]|1525553250650
8|MPU6500 Acceleration Sensor|[0.51116204,9.42238,4.059369]|1525553250655
8|MPU6500 Gyroscope Sensor|[-0.09161274,-0.24820662,-0.11824436]|1525553250655
8|MPU6500 Acceleration Sensor|[0.49919105,9.384073,4.0545807]|1525553250660
8|MPU6500 Gyroscope Sensor|[-0.07350325,-0.23435818,-0.11824436]|1525553250660
